fault_id,source_name,fault_no,event_date,trip_datetime,event_date_key,trip_time_key,location_primary,locations_all,apparatus_concat,comments_concat,text_corpus,system_type,substation_area,weather,reporter,voltage_level_kv,voltage_levels_all,row_count,unique_apparatus_count,max_downtime_hours,mean_downtime_hours,min_reclose_delay_hours,max_reclose_delay_hours,any_reclosed_clock,any_reclosed_arc,has_comments,mixed_operational_labels,row_operational_labels,stage1_operational_label,stage1_binary_label,is_chrono_anomaly,anomaly_reason,event_hour,event_weekday,event_month,season,mentions_overcurrent,mentions_earth_fault,mentions_phase,mentions_three_phase,mentions_buchholz,mentions_diff,mentions_voltage_issue,mentions_trip_failure
system::203/23::2023-12-10::19:57,system,203/23,2023-12-10,2023-12-10 19:57:00,2023-12-10,19:57,Makoba,Makoba,Makoba - Samochima 132kV line CB 105,3 Ph T+L/O,3 ph t+l/o makoba - samochima 132kv line cb 105,Transmission,North West,rainy/stormy,scada,132.0,132,1,1,0.22,0.22,0.2166666666666666,0.2166666666666666,True,False,True,False,sustained,sustained,Non-permanent,False,,19,6,12,summer,0,0,0,0,0,0,0,0
system::205/23::2023-12-11::00:50,system,205/23,2023-12-11,2023-12-11 00:50:00,2023-12-11,00:50,Hydromet,Hydromet,Hydromet - 220kV Bus Coupler CB W10,Pole discrepancy; tripped on closure attempt,pole discrepancy; tripped on closure attempt hydromet - 220kv bus coupler cb w10,Transmission,North,clear,scada,220.0,220,1,1,1.73,1.73,1.7333333333333334,1.7333333333333334,True,False,True,False,permanent,permanent,Permanent,False,,0,0,12,summer,0,0,0,0,0,0,0,0
system::206/23::2023-12-12::17:51,system,206/23,2023-12-12,2023-12-12 17:51:00,2023-12-12,17:51,Morupule A,Morupule A,Morp.A Unit 2 12kV CB 2GO,Flame failure; TRIPPED,flame failure; tripped morp.a unit 2 12kv cb 2go,Distribution,Central,clear,scada,12.0,12,1,1,0.0,0.0,,,False,False,True,False,transient,transient,Non-permanent,False,,17,1,12,summer,0,0,0,0,0,0,0,0
system::206/23::2023-12-15::17:06,system,206/23,2023-12-15,2023-12-15 17:06:00,2023-12-15,17:06,Hydromet,Hydromet,Hydromet 66/33kV TRF 01 HV CB H10,"Tertiary E/Fault, Master Trip; TRIPPED","tertiary e/fault, master trip; tripped hydromet 66/33kv trf 01 hv cb h10",Distribution,North,clear,kahona/chabalala,33.0,33,1,1,1.8,1.8,1.8,1.8,True,False,True,False,permanent,permanent,Permanent,False,,17,4,12,summer,0,0,0,0,0,0,0,0
system::206/23::2023-12-15::missing,system,206/23,2023-12-15,,2023-12-15,missing,Hydromet,Hydromet,Hydromet 66/33kV TRF 01 LV CB 180 || 33kV Bus Coupler CB 130,"Tertiary E/Fault, Master Trip; TRIPPED || Closed to restore supply via TX 03","tertiary e/fault, master trip; tripped || closed to restore supply via tx 03 hydromet 66/33kv trf 01 lv cb 180 || 33kv bus coupler cb 130",Distribution,North,clear,kahona/chabalala,33.0,33,2,2,1.8,1.385,,,True,False,True,False,permanent,permanent,Permanent,False,,-1,4,12,summer,0,0,0,0,0,0,0,0
system::216/23::2023-12-18::13:26,system,216/23,2023-12-18,2023-12-18 13:26:00,2023-12-18,13:26,Lotsane,Lotsane,66 kV Bus Section CB Q20,3 phT+ ARC,3 pht+ arc 66 kv bus section cb q20,Sub-Transmission,Central,rainy/stormy,scada,66.0,66,1,1,0.0,0.0,,,False,True,True,False,transient,transient,Non-permanent,False,,13,0,12,summer,0,0,0,0,0,0,0,0
system::211/23::2023-12-23::14:38,system,211/23,2023-12-23,2023-12-23 14:38:00,2023-12-23,14:38,Morupule A,Morupule A,Morp.A Unit 1 12kV CB 1GO,Furnace pressure high; TRIPPED,furnace pressure high; tripped morp.a unit 1 12kv cb 1go,Distribution,Central,clear,scada,12.0,12,1,1,0.0,0.0,,,False,False,True,False,transient,transient,Non-permanent,False,,14,5,12,summer,0,0,0,0,0,0,0,0
system::212/23::2023-12-24::23:37,system,212/23,2023-12-24,2023-12-24 23:37:00,2023-12-24,23:37,Orapa 2,Orapa 2,Orapa 2 - Serule 220kV line CB L15,Blue phase Imp E/F Zone 1; Sph T+ARC+ 3ph T +L/O,blue phase imp e/f zone 1; sph t+arc+ 3ph t +l/o orapa 2 - serule 220kv line cb l15,Transmission,North,cloudy,likokoto,220.0,220,1,1,1.6,1.6,1.6,1.6,True,False,True,False,permanent,permanent,Permanent,False,,23,6,12,summer,0,1,1,1,0,0,0,0
system::212/23::2023-12-24::missing,system,212/23,2023-12-24,,2023-12-24,missing,Serule,Serule,Serule - Orapa 2 220kV line CB L15,Blue phase Imp E/F Zone 2; 3 ph T+ L/O,blue phase imp e/f zone 2; 3 ph t+ l/o serule - orapa 2 220kv line cb l15,Transmission,North,cloudy,scada,220.0,220,1,1,1.37,1.37,,,True,False,True,False,permanent,permanent,Permanent,False,,-1,6,12,summer,0,1,1,0,0,0,0,0
system::211/23::2023-12-25::09:50,system,211/23,2023-12-25,2023-12-25 09:50:00,2023-12-25,09:50,Orapa 1,Orapa 1,Orapa 1 220/33 kV Tx 3: HV CB H30,Tap changer overpressure trip; Water ingress found on overpressure termination box,tap changer overpressure trip; water ingress found on overpressure termination box orapa 1 220/33 kv tx 3: hv cb h30,Distribution,Central,rainy/stormy,likokoto,33.0,33,1,1,4.13,4.13,4.133333333333334,4.133333333333334,True,False,True,False,permanent,permanent,Permanent,False,,9,0,12,summer,0,0,0,0,0,0,0,0
system::212/23::2023-12-26::23:37,system,212/23,2023-12-26,2023-12-26 23:37:00,2023-12-26,23:37,Orapa 2,Orapa 2,Orapa 2 - Serule 220kV line CB L15,Blue phase Imp E/F Zone 1; Sph T+ARC+ 3ph T +L/O,blue phase imp e/f zone 1; sph t+arc+ 3ph t +l/o orapa 2 - serule 220kv line cb l15,Transmission,North,cloudy,likokoto,220.0,220,1,1,1.6,1.6,1.6,1.6,True,False,True,False,permanent,permanent,Permanent,False,,23,1,12,summer,0,1,1,1,0,0,0,0
system::212/23::2023-12-26::missing,system,212/23,2023-12-26,,2023-12-26,missing,Serule,Serule,Serule - Orapa 2 220kV line CB L15,Blue phase Imp E/F Zone 2; 3 ph T+ L/O,blue phase imp e/f zone 2; 3 ph t+ l/o serule - orapa 2 220kv line cb l15,Transmission,North,cloudy,scada,220.0,220,1,1,1.37,1.37,,,True,False,True,False,permanent,permanent,Permanent,False,,-1,1,12,summer,0,1,1,0,0,0,0,0
system::213/23::2023-12-27::00:39,system,213/23,2023-12-27,2023-12-27 00:39:00,2023-12-27,00:39,Morupule A,Morupule A,Morupule A 12kV CB 3GO,Generator temperature high; Tripped,generator temperature high; tripped morupule a 12kv cb 3go,Distribution,Central,cloudy,obed,12.0,12,1,1,4.43,4.43,4.433333333333334,4.433333333333334,True,False,True,False,permanent,permanent,Permanent,False,,0,2,12,summer,0,0,0,0,0,0,0,0
system::214/23::2023-12-27::13:32,system,214/23,2023-12-27,2023-12-27 13:32:00,2023-12-27,13:32,Makoba,Makoba,Makoba - Samochima 132kV line CB 105,"Zone 1, General trip, pole discrepancy; 3 phT + L/O","zone 1, general trip, pole discrepancy; 3 pht + l/o makoba - samochima 132kv line cb 105",Transmission,North West,rainy/stormy,scada,132.0,132,1,1,0.05,0.05,0.05,0.05,True,False,True,False,transient,transient,Non-permanent,False,,13,2,12,summer,0,0,0,0,0,0,0,0
system::215/23::2023-12-27::13:46,system,215/23,2023-12-27,2023-12-27 13:46:00,2023-12-27,13:46,Makoba,Makoba,Makoba - Samochima 132kV line CB 105,"Zone 1, General trip, pole discrepancy; 3 phT + L/O","zone 1, general trip, pole discrepancy; 3 pht + l/o makoba - samochima 132kv line cb 105",Transmission,North West,rainy/stormy,scada,132.0,132,1,1,0.13,0.13,0.1333333333333333,0.1333333333333333,True,False,True,False,sustained,sustained,Non-permanent,False,,13,2,12,summer,0,0,0,0,0,0,0,0
system::217/23::2023-12-30::missing,system,217/23,2023-12-30,,2023-12-30,missing,Serule,Serule,Serule - Orapa 2 220kV line CB L15,3ph T+L/O,3ph t+l/o serule - orapa 2 220kv line cb l15,Transmission,North,clear,scada,220.0,220,1,1,0.03,0.03,,,True,False,True,False,transient,transient,Non-permanent,False,,-1,5,12,summer,0,0,0,1,0,0,0,0
system::002/24::2024-01-03::11:43,system,002/24,2024-01-03,2024-01-03 11:43:00,2024-01-03,11:43,Thamaga – Kgale View,Thamaga – Kgale View,Kgale View - Thamaga 132kV line CB 105,2 ph T + L/O; Load loss to Karowe Mine (9.94 MW),2 ph t + l/o; load loss to karowe mine (9.94 mw) kgale view - thamaga 132kv line cb 105,Transmission,South,rainy/stormy,ntoko,132.0,132,1,1,0.83,0.83,0.8333333333333334,0.8333333333333334,True,False,True,False,permanent,permanent,Permanent,False,,11,2,1,summer,0,0,0,0,0,0,0,0
system::003/24::2024-01-04::15:13,system,003/24,2024-01-04,2024-01-04 15:13:00,2024-01-04,15:13,Dukwi,Dukwi,Dukwi - Francistown 132kV line CB 505,"Back up protection operated, PLC fault, PLC back up; 3 ph T + L/O","back up protection operated, plc fault, plc back up; 3 ph t + l/o dukwi - francistown 132kv line cb 505",Transmission,North,cloudy,scada,132.0,132,1,1,0.38,0.38,0.3833333333333333,0.3833333333333333,True,False,True,False,sustained,sustained,Non-permanent,False,,15,3,1,summer,0,0,0,0,0,0,0,0
system::005/24::2024-01-04::02:10,system,005/24,2024-01-04,2024-01-04 02:10:00,2024-01-04,02:10,Gaphatshwa,Gaphatshwa,132/11kV T3 CB 3H0,TRIP,trip 132/11kv t3 cb 3h0,Distribution,South,clear,ntoko,11.0,11,1,1,1.68,1.68,1.6833333333333331,1.6833333333333331,True,False,True,False,permanent,permanent,Permanent,False,,2,3,1,summer,0,0,0,0,0,0,0,0
system::005/24::2024-01-04::05:23,system,005/24,2024-01-04,2024-01-04 05:23:00,2024-01-04,05:23,Gaphatshwa,Gaphatshwa,132/11kV T4 CB 4H0,TRIP,trip 132/11kv t4 cb 4h0,Distribution,South,clear,ntoko,11.0,11,1,1,1.68,1.68,22.466666666666665,22.466666666666665,True,False,True,False,permanent,permanent,Permanent,False,,5,3,1,summer,0,0,0,0,0,0,0,0
system::004/24::2024-01-05::14:53,system,004/24,2024-01-05,2024-01-05 14:53:00,2024-01-05,14:53,Dukwi,Dukwi,Dukwi - Francistown 132kV line CB 505,"Back up protection operated, PLC fault, PLC back up; 3 ph T + L/O","back up protection operated, plc fault, plc back up; 3 ph t + l/o dukwi - francistown 132kv line cb 505",Transmission,North,cloudy,chawilani,132.0,132,1,1,0.07,0.07,0.0666666666666666,0.0666666666666666,True,False,True,False,transient,transient,Non-permanent,False,,14,4,1,summer,0,0,0,0,0,0,0,0
system::005/24::2024-01-06::22:22,system,005/24,2024-01-06,2024-01-06 22:22:00,2024-01-06,22:22,Orapa 2,Orapa 2,Orapa 2 - Serule 220kV line CB L15,"Blue phase Impedance E/F, Zone 1; Sph T+ARC+ 3 ph T+L/O","blue phase impedance e/f, zone 1; sph t+arc+ 3 ph t+l/o orapa 2 - serule 220kv line cb l15",Transmission,North,cloudy,likokoto,220.0,220,1,1,1.27,1.27,1.2666666666666666,1.2666666666666666,True,False,True,False,permanent,permanent,Permanent,False,,22,5,1,summer,0,1,1,0,0,0,0,0
system::020/24::2024-01-06::15:00,system,020/24,2024-01-06,2024-01-06 15:00:00,2024-01-06,15:00,Tsabong – Heuningsvlei,Tsabong – Heuningsvlei,Heuningsvlei 132kV line CB,Tripped; Load loss in Tsabong (2 MW),tripped; load loss in tsabong (2 mw) heuningsvlei 132kv line cb,Transmission,North,rainy/stormy,eskom,132.0,132,1,1,3.88,3.88,3.883333333333333,3.883333333333333,True,False,True,False,permanent,permanent,Permanent,False,,15,5,1,summer,0,0,0,0,0,0,0,0
system::008/24::2024-01-07::11:52,system,008/24,2024-01-07,2024-01-07 11:52:00,2024-01-07,11:52,F/Town West,F/Town West,F/Town West 132/11kV Transformer 1 : LV CB 1HOA || 11kV B/Section : CB 1S0A,"master trip, High set O/C, On Bus Section CB - High set O/C; Tripped || Tripped","master trip, high set o/c, on bus section cb - high set o/c; tripped || tripped f/town west 132/11kv transformer 1 : lv cb 1hoa || 11kv b/section : cb 1s0a",Distribution,North,clear,chabalala,11.0,11,2,2,1.02,1.02,1.0166666666666666,1.0166666666666666,True,False,True,False,permanent,permanent,Permanent,False,,11,6,1,summer,1,0,0,0,0,0,0,0
system::008/24::2024-01-08::09:31,system,008/24,2024-01-08,2024-01-08 09:31:00,2024-01-08,09:31,Dukwi,Dukwi,Dukwi - Francistown 132kV line CB 505,"3 ph trip, zone 1, carrier receive, zone 1 trip, PLC send main trip; 3 ph T + L/O","3 ph trip, zone 1, carrier receive, zone 1 trip, plc send main trip; 3 ph t + l/o dukwi - francistown 132kv line cb 505",Transmission,North,cloudy,molefhi,132.0,132,1,1,0.47,0.47,0.4666666666666667,0.4666666666666667,True,False,True,False,sustained,sustained,Non-permanent,False,,9,0,1,summer,0,0,0,0,0,0,0,0
system::011/24::2024-01-09::09:13,system,011/24,2024-01-09,2024-01-09 09:13:00,2024-01-09,09:13,Francistown,Francistown,Francistown - Dukwi 132kV line CB 205,No indications; 3 ph T + L/O,no indications; 3 ph t + l/o francistown - dukwi 132kv line cb 205,Transmission,North,cloudy,chawilani,132.0,132,1,1,0.08,0.08,0.0833333333333333,0.0833333333333333,True,False,True,False,transient,transient,Non-permanent,False,,9,1,1,summer,0,0,0,0,0,0,0,0
system::014/24::2024-01-11::12:01,system,014/24,2024-01-11,2024-01-11 12:01:00,2024-01-11,12:01,Thamaga,Thamaga – Jwaneng || Thamaga || Thamaga – Kgale View,Thamaga - Jwaneng 132kV line 2 CB 205 || 220/132 Kv T2 : HV CB H20 || 220/132 Kv T2 : LV CB 280 || Kgale view 132kv line CB 405 || 132 Kv Bus Coupler CB 230 || Jwaneng - Thamaga 132kV line 2 CB 505,3 ph Trip+L/O || Tripped || 3 ph Trip + ARC; No load loss,3 ph trip+l/o || tripped || 3 ph trip + arc; no load loss thamaga - jwaneng 132kv line 2 cb 205 || 220/132 kv t2 : hv cb h20 || 220/132 kv t2 : lv cb 280 || kgale view 132kv line cb 405 || 132 kv bus coupler cb 230 || jwaneng - thamaga 132kv line 2 cb 505,Transmission,South,cloudy,makoko,132.0,132,6,6,1.43,1.43,1.4333333333333331,1.4333333333333331,True,False,True,False,permanent,permanent,Permanent,False,,12,3,1,summer,0,0,0,0,0,0,0,0
system::—::2024-01-11::15:51,system,—,2024-01-11,2024-01-11 15:51:00,2024-01-11,15:51,Legotlhwane,Legotlhwane,Legotlhwane - Makoba 132kV line CB 305,Earth Fault and ARC Block; 3ph T+L/O,earth fault and arc block; 3ph t+l/o legotlhwane - makoba 132kv line cb 305,Transmission,North West,cloudy,rasefako,132.0,132,1,1,1.72,1.72,1.7166666666666666,1.7166666666666666,True,False,True,False,permanent,permanent,Permanent,False,,15,3,1,summer,0,1,0,1,0,0,0,0
system::019/24::2024-01-15::22:15,system,019/24,2024-01-15,2024-01-15 22:15:00,2024-01-15,22:15,Ghanzi,Ghanzi,Ghanzi 132/11kV T1 LV CB 1H0 || Ghanzi 132/11kV T2 LV CB 2H0,Phase B-C O/C protetction; Tripped,phase b-c o/c protetction; tripped ghanzi 132/11kv t1 lv cb 1h0 || ghanzi 132/11kv t2 lv cb 2h0,Distribution,South,cloudy,rasefako,11.0,11,2,2,5.47,5.47,5.466666666666667,5.466666666666667,True,False,True,False,permanent,permanent,Permanent,False,,22,0,1,summer,1,0,1,0,0,0,0,0
system::022/24::2024-01-16::18:19,system,022/24,2024-01-16,2024-01-16 18:19:00,2024-01-16,18:19,Gab South,Gab South,Gab South- Ramotswa 132kV line CB 205,"87L DIFF, HIGH SET O/C PHASE A & C; Tripped + L/O","87l diff, high set o/c phase a & c; tripped + l/o gab south- ramotswa 132kv line cb 205",Transmission,South,cloudy,gaboitsiwe,132.0,132,1,1,0.48,0.48,0.4833333333333333,0.4833333333333333,True,False,True,False,sustained,sustained,Non-permanent,False,,18,1,1,summer,1,0,1,0,0,1,0,0
system::023/24::2024-01-16::10:00,system,023/24,2024-01-16,2024-01-16 10:00:00,2024-01-16,10:00,Ramotswa,Ramotswa,Ramotswa 132/11kV T3 HV CB 310 || Ramotswa 132/11kV T3 LV CB 3H0,"Zone 1,2,3 Trip, Master Trip, Underfreq; Tripped","zone 1,2,3 trip, master trip, underfreq; tripped ramotswa 132/11kv t3 hv cb 310 || ramotswa 132/11kv t3 lv cb 3h0",Distribution,South,clear,ntoko,11.0,11,2,2,0.45,0.45,0.45,0.45,True,False,True,False,sustained,sustained,Non-permanent,False,,10,1,1,summer,0,0,0,0,0,0,0,0
system::023/24::2024-01-16::19:31,system,023/24,2024-01-16,2024-01-16 19:31:00,2024-01-16,19:31,Gab South – Ramotswa,Gab South – Ramotswa,Ramotswa- Gab South 132kV line CB 205,3 Ph trip + L/O; No load loss,3 ph trip + l/o; no load loss ramotswa- gab south 132kv line cb 205,Transmission,South,cloudy,makoko,132.0,132,1,1,0.53,0.53,0.1,0.1,True,False,True,False,permanent,permanent,Permanent,False,,19,1,1,summer,0,0,0,0,0,0,0,0
system::025/24::2024-01-18::17:05,system,025/24,2024-01-18,2024-01-18 17:05:00,2024-01-18,17:05,Legotlhwane,Legotlhwane,Legotlhwane - Makoba 132kV line CB 305,"MAIN PROT RELAY: PROTECTION TRIP, ARC BLOCK; 3ph T+L/O","main prot relay: protection trip, arc block; 3ph t+l/o legotlhwane - makoba 132kv line cb 305",Transmission,North West,cloudy,rasefako,132.0,132,1,1,0.48,0.48,0.4833333333333333,0.4833333333333333,True,False,True,False,sustained,sustained,Non-permanent,False,,17,3,1,summer,0,0,0,1,0,0,0,0
system::028/24::2024-01-26::08:34,system,028/24,2024-01-26,2024-01-26 08:34:00,2024-01-26,08:34,Jwaneng,Jwaneng,Jwaneng 132/33 kV Transformer 8: LV CB 8H0 || 33kV Cap Bank 2 CB 4L5,"33kV bus zone: R-ɸ start, 89 alarm, 87 DIFF start, breaker fail, W-ɸ start, B-ɸ trip, zone 1 trip; Tripped || Tripped","33kv bus zone: r-ɸ start, 89 alarm, 87 diff start, breaker fail, w-ɸ start, b-ɸ trip, zone 1 trip; tripped || tripped jwaneng 132/33 kv transformer 8: lv cb 8h0 || 33kv cap bank 2 cb 4l5",Distribution,South,clear,baikgantshi,33.0,33,2,2,0.72,0.61,0.5,0.7166666666666667,True,False,True,True,permanent || sustained,permanent,Permanent,False,,8,4,1,summer,0,0,0,0,0,1,0,0
system::028/24::2024-01-26::missing,system,028/24,2024-01-26,,2024-01-26,missing,Jwaneng,Jwaneng,Jwaneng 132/33 kV Transformer 8: HV CB 110,Did not trip,did not trip jwaneng 132/33 kv transformer 8: hv cb 110,Distribution,South,clear,baikgantshi,33.0,33,1,1,0.0,0.0,,,False,False,True,False,transient,transient,Non-permanent,False,,-1,4,1,summer,0,0,0,0,0,0,0,1
system::029/24::2024-01-26::12:38,system,029/24,2024-01-26,2024-01-26 12:38:00,2024-01-26,12:38,Gab East,Gab East,Gab EAST 132/11 kV Transformer 2B: HV CB 210B || LV CB 2H0B || 11 kV Bus Section CB 1S0B,"Did not trip initially; Tripped || Instateneous trip; Tripped || L/H bus zone 3ɸ trip, Centre zone trip, bus zone A & B trip; Tripped","did not trip initially; tripped || instateneous trip; tripped || l/h bus zone 3ɸ trip, centre zone trip, bus zone a & b trip; tripped gab east 132/11 kv transformer 2b: hv cb 210b || lv cb 2h0b || 11 kv bus section cb 1s0b",Distribution,South,clear,makoko,11.0,11,3,3,0.67,0.64,0.6166666666666667,0.6666666666666666,True,False,True,False,permanent,permanent,Permanent,False,,12,4,1,summer,0,0,0,0,0,0,0,1
system::030/24::2024-01-26::22:19,system,030/24,2024-01-26,2024-01-26 22:19:00,2024-01-26,22:19,Thamaga,Thamaga || Thamaga – Jwaneng || Thamaga – Mmakgodumo,Thamaga 220/132kV T1 HV CB H10 || Thamaga 220/132kV T1 LV CB 180 || Thamaga-Jwaneng 1 132kV line CB305 || Thamaga 132kV B/C 230 || Thamaga - Mmakgodumo 132kV line CB 205 || Mmakgodumo - Thamaga 132kV line CB 105,Tripped; Intertrip latch issue || Tripped || 3 Ph T+L/O || 3 PhT+L/O,tripped; intertrip latch issue || tripped || 3 ph t+l/o || 3 pht+l/o thamaga 220/132kv t1 hv cb h10 || thamaga 220/132kv t1 lv cb 180 || thamaga-jwaneng 1 132kv line cb305 || thamaga 132kv b/c 230 || thamaga - mmakgodumo 132kv line cb 205 || mmakgodumo - thamaga 132kv line cb 105,Transmission,South,clear,galetshetse,132.0,132,6,6,4.9,4.886666666666667,4.883333333333334,4.9,True,False,True,False,permanent,permanent,Permanent,False,,22,4,1,summer,0,0,0,0,0,0,0,0
system::032/24::2024-01-28::15:08,system,032/24,2024-01-28,2024-01-28 15:08:00,2024-01-28,15:08,Jwaneng,Jwaneng,Jwaneng 132/66kV T5 HV CB 810,Buch trip and Mastertrip; Tripped,buch trip and mastertrip; tripped jwaneng 132/66kv t5 hv cb 810,Sub-Transmission,South,clear,mosarwe,66.0,66,1,1,1.05,1.05,1.05,1.05,True,False,True,False,permanent,permanent,Permanent,False,,15,6,1,summer,0,0,0,0,0,0,0,0
system::035/24::2024-01-29::19:48,system,035/24,2024-01-29,2024-01-29 19:48:00,2024-01-29,19:48,Segoditshane – Dwarsberg,Segoditshane – Dwarsberg || Gab South – Spitskop,Segoditshane - Dwarsberg 132kV line CB905 || Dwarsberg - Segoditshane 132kV line || Gabs South - Spitskop 132kV line CB 505,3 Ph T+L/O || 3 Ph T+L/O; Relay defective,3 ph t+l/o || 3 ph t+l/o; relay defective segoditshane - dwarsberg 132kv line cb905 || dwarsberg - segoditshane 132kv line || gabs south - spitskop 132kv line cb 505,Transmission,South,clear,scada,132.0,132,3,3,0.62,0.56,0.5333333333333333,0.6166666666666667,True,False,True,False,permanent,permanent,Permanent,False,,19,0,1,summer,0,0,0,0,0,0,0,0
system::036/24::2024-01-30::00:37,system,036/24,2024-01-30,2024-01-30 00:37:00,2024-01-30,00:37,Gabs South,Gabs South,Gabs South - Spitskop 132kV line CB 505,Relay defective; 3 Ph T+L/O,relay defective; 3 ph t+l/o gabs south - spitskop 132kv line cb 505,Transmission,South,clear,galetshetse,132.0,132,1,1,0.55,0.55,0.55,0.55,True,False,True,False,permanent,permanent,Permanent,False,,0,1,1,summer,0,0,0,0,0,0,0,0
system::041/24::2024-02-07::17:59,system,041/24,2024-02-07,2024-02-07 17:59:00,2024-02-07,17:59,Ghanzi,Ghanzi,Ghanzi Tx 1 LV CB 1H0 || Ghanzi Tx 2 LV CB 2H0,O/C trip; Through fault from feeder 2L5 || O/C trip,o/c trip; through fault from feeder 2l5 || o/c trip ghanzi tx 1 lv cb 1h0 || ghanzi tx 2 lv cb 2h0,Distribution,NW,clear,scada,11.0,11,2,2,0.75,0.75,0.75,0.75,True,False,True,False,permanent,permanent,Permanent,False,,17,2,2,summer,1,0,0,0,0,0,0,0
system::045/24::2024-02-11::07:13,system,045/24,2024-02-11,2024-02-11 07:13:00,2024-02-11,07:13,Rakola – Segoditshane,Rakola – Segoditshane,Rakola - Segoditshane 220kV line CB L35,3ph T + L/O,3ph t + l/o rakola - segoditshane 220kv line cb l35,Transmission,South,rainy/stormy,makoko,220.0,220,1,1,0.08,0.08,0.0833333333333333,0.0833333333333333,True,False,True,False,transient,transient,Non-permanent,False,,7,6,2,summer,0,0,0,1,0,0,0,0
